subject,SOA,oddballtype,transition,direction,wordposition,CRP
6,2,P,to,Backwards,3,NaN
7,2,P,to,Backwards,3,0
9,2,P,to,Backwards,3,NaN
10,2,P,to,Backwards,3,1
11,2,P,to,Backwards,3,NaN
12,2,P,to,Backwards,3,0
14,2,P,to,Backwards,3,1
15,2,P,to,Backwards,3,NaN
16,2,P,to,Backwards,3,NaN
17,2,P,to,Backwards,3,NaN
18,2,P,to,Backwards,3,NaN
19,2,P,to,Backwards,3,NaN
20,2,P,to,Backwards,3,0
21,2,P,to,Backwards,3,NaN
22,2,P,to,Backwards,3,0
23,2,P,to,Backwards,3,NaN
24,2,P,to,Backwards,3,NaN
25,2,P,to,Backwards,3,0
26,2,P,to,Backwards,3,0
27,2,P,to,Backwards,3,0
28,2,P,to,Backwards,3,NaN
29,2,P,to,Backwards,3,1
30,2,P,to,Backwards,3,0
31,2,P,to,Backwards,3,NaN
32,2,P,to,Backwards,3,NaN
33,2,P,to,Backwards,3,1
34,2,P,to,Backwards,3,1
35,2,P,to,Backwards,3,0
36,2,P,to,Backwards,3,NaN
37,2,P,to,Backwards,3,NaN
38,2,P,to,Backwards,3,0.5
39,2,P,to,Backwards,3,NaN
40,2,P,to,Backwards,3,0
41,2,P,to,Backwards,3,0
42,2,P,to,Backwards,3,NaN
43,2,P,to,Backwards,3,NaN
44,2,P,to,Backwards,3,NaN
45,2,P,to,Backwards,3,0
46,2,P,to,Backwards,3,0
47,2,P,to,Backwards,3,0
48,2,P,to,Backwards,3,NaN
49,2,P,to,Backwards,3,NaN
50,2,P,to,Backwards,3,NaN
51,2,P,to,Backwards,3,0
52,2,P,to,Backwards,3,NaN
53,2,P,to,Backwards,3,NaN
54,2,P,to,Backwards,3,NaN
55,2,P,to,Backwards,3,NaN
56,2,P,to,Backwards,3,NaN
57,2,P,to,Backwards,3,NaN
58,2,P,to,Backwards,3,NaN
59,2,P,to,Backwards,3,NaN
60,2,P,to,Backwards,3,0
61,2,P,to,Backwards,3,NaN
62,2,P,to,Backwards,3,1
63,2,P,to,Backwards,3,NaN
64,2,P,to,Backwards,3,NaN
65,2,P,to,Backwards,3,NaN
66,2,P,to,Backwards,3,0
67,2,P,to,Backwards,3,NaN
68,2,P,to,Backwards,3,NaN
69,2,P,to,Backwards,3,0
70,2,P,to,Backwards,3,NaN
71,2,P,to,Backwards,3,NaN
72,2,P,to,Backwards,3,NaN
73,2,P,to,Backwards,3,0
74,2,P,to,Backwards,3,1
75,2,P,to,Backwards,3,NaN
4,3,P,to,Backwards,3,0
5,3,P,to,Backwards,3,NaN
6,3,P,to,Backwards,3,0
7,3,P,to,Backwards,3,NaN
9,3,P,to,Backwards,3,0
10,3,P,to,Backwards,3,0
11,3,P,to,Backwards,3,0
12,3,P,to,Backwards,3,NaN
14,3,P,to,Backwards,3,NaN
15,3,P,to,Backwards,3,0.5
16,3,P,to,Backwards,3,NaN
17,3,P,to,Backwards,3,0
18,3,P,to,Backwards,3,NaN
19,3,P,to,Backwards,3,0
20,3,P,to,Backwards,3,NaN
21,3,P,to,Backwards,3,NaN
22,3,P,to,Backwards,3,0
23,3,P,to,Backwards,3,NaN
24,3,P,to,Backwards,3,0
25,3,P,to,Backwards,3,NaN
26,3,P,to,Backwards,3,0
27,3,P,to,Backwards,3,0
28,3,P,to,Backwards,3,NaN
29,3,P,to,Backwards,3,NaN
30,3,P,to,Backwards,3,0
31,3,P,to,Backwards,3,1
32,3,P,to,Backwards,3,0
33,3,P,to,Backwards,3,NaN
34,3,P,to,Backwards,3,0.5
35,3,P,to,Backwards,3,0
36,3,P,to,Backwards,3,0.5
37,3,P,to,Backwards,3,NaN
38,3,P,to,Backwards,3,0.5
39,3,P,to,Backwards,3,NaN
40,3,P,to,Backwards,3,NaN
41,3,P,to,Backwards,3,NaN
42,3,P,to,Backwards,3,1
43,3,P,to,Backwards,3,1
44,3,P,to,Backwards,3,NaN
45,3,P,to,Backwards,3,1
46,3,P,to,Backwards,3,0
47,3,P,to,Backwards,3,NaN
48,3,P,to,Backwards,3,NaN
49,3,P,to,Backwards,3,NaN
50,3,P,to,Backwards,3,0
51,3,P,to,Backwards,3,NaN
52,3,P,to,Backwards,3,NaN
53,3,P,to,Backwards,3,NaN
54,3,P,to,Backwards,3,0
55,3,P,to,Backwards,3,0
56,3,P,to,Backwards,3,0
57,3,P,to,Backwards,3,NaN
58,3,P,to,Backwards,3,NaN
59,3,P,to,Backwards,3,0
60,3,P,to,Backwards,3,NaN
61,3,P,to,Backwards,3,0
62,3,P,to,Backwards,3,NaN
63,3,P,to,Backwards,3,NaN
64,3,P,to,Backwards,3,NaN
65,3,P,to,Backwards,3,0
66,3,P,to,Backwards,3,0.5
67,3,P,to,Backwards,3,NaN
68,3,P,to,Backwards,3,0
69,3,P,to,Backwards,3,0.5
70,3,P,to,Backwards,3,0
71,3,P,to,Backwards,3,NaN
72,3,P,to,Backwards,3,NaN
73,3,P,to,Backwards,3,NaN
74,3,P,to,Backwards,3,NaN
75,3,P,to,Backwards,3,0
4,4,P,to,Backwards,3,NaN
5,4,P,to,Backwards,3,1
6,4,P,to,Backwards,3,1
7,4,P,to,Backwards,3,0
9,4,P,to,Backwards,3,NaN
10,4,P,to,Backwards,3,NaN
11,4,P,to,Backwards,3,NaN
12,4,P,to,Backwards,3,NaN
14,4,P,to,Backwards,3,NaN
15,4,P,to,Backwards,3,NaN
16,4,P,to,Backwards,3,NaN
17,4,P,to,Backwards,3,NaN
18,4,P,to,Backwards,3,NaN
19,4,P,to,Backwards,3,0.5
20,4,P,to,Backwards,3,NaN
21,4,P,to,Backwards,3,NaN
22,4,P,to,Backwards,3,NaN
23,4,P,to,Backwards,3,NaN
24,4,P,to,Backwards,3,NaN
25,4,P,to,Backwards,3,0
26,4,P,to,Backwards,3,0
27,4,P,to,Backwards,3,NaN
28,4,P,to,Backwards,3,0
29,4,P,to,Backwards,3,0
30,4,P,to,Backwards,3,NaN
31,4,P,to,Backwards,3,0
32,4,P,to,Backwards,3,NaN
33,4,P,to,Backwards,3,NaN
34,4,P,to,Backwards,3,0
35,4,P,to,Backwards,3,0
36,4,P,to,Backwards,3,0
37,4,P,to,Backwards,3,1
38,4,P,to,Backwards,3,NaN
39,4,P,to,Backwards,3,NaN
40,4,P,to,Backwards,3,NaN
41,4,P,to,Backwards,3,NaN
42,4,P,to,Backwards,3,NaN
43,4,P,to,Backwards,3,NaN
44,4,P,to,Backwards,3,NaN
45,4,P,to,Backwards,3,0
46,4,P,to,Backwards,3,NaN
47,4,P,to,Backwards,3,NaN
48,4,P,to,Backwards,3,0
49,4,P,to,Backwards,3,1
50,4,P,to,Backwards,3,NaN
51,4,P,to,Backwards,3,0.5
52,4,P,to,Backwards,3,NaN
53,4,P,to,Backwards,3,NaN
54,4,P,to,Backwards,3,0
55,4,P,to,Backwards,3,NaN
56,4,P,to,Backwards,3,NaN
57,4,P,to,Backwards,3,NaN
58,4,P,to,Backwards,3,NaN
59,4,P,to,Backwards,3,NaN
60,4,P,to,Backwards,3,NaN
61,4,P,to,Backwards,3,0
62,4,P,to,Backwards,3,NaN
63,4,P,to,Backwards,3,NaN
64,4,P,to,Backwards,3,NaN
65,4,P,to,Backwards,3,NaN
66,4,P,to,Backwards,3,NaN
67,4,P,to,Backwards,3,0
68,4,P,to,Backwards,3,NaN
69,4,P,to,Backwards,3,0.5
70,4,P,to,Backwards,3,NaN
71,4,P,to,Backwards,3,0
72,4,P,to,Backwards,3,0
73,4,P,to,Backwards,3,NaN
74,4,P,to,Backwards,3,NaN
75,4,P,to,Backwards,3,0
4,6,P,to,Backwards,3,NaN
5,6,P,to,Backwards,3,0
6,6,P,to,Backwards,3,1
7,6,P,to,Backwards,3,0
9,6,P,to,Backwards,3,NaN
10,6,P,to,Backwards,3,1
11,6,P,to,Backwards,3,0
12,6,P,to,Backwards,3,NaN
14,6,P,to,Backwards,3,NaN
15,6,P,to,Backwards,3,NaN
16,6,P,to,Backwards,3,0
17,6,P,to,Backwards,3,0
18,6,P,to,Backwards,3,1
19,6,P,to,Backwards,3,NaN
20,6,P,to,Backwards,3,NaN
21,6,P,to,Backwards,3,0
22,6,P,to,Backwards,3,NaN
23,6,P,to,Backwards,3,NaN
24,6,P,to,Backwards,3,NaN
25,6,P,to,Backwards,3,1
26,6,P,to,Backwards,3,NaN
27,6,P,to,Backwards,3,0
28,6,P,to,Backwards,3,NaN
29,6,P,to,Backwards,3,NaN
30,6,P,to,Backwards,3,0
31,6,P,to,Backwards,3,NaN
32,6,P,to,Backwards,3,0
33,6,P,to,Backwards,3,NaN
34,6,P,to,Backwards,3,0
35,6,P,to,Backwards,3,NaN
36,6,P,to,Backwards,3,NaN
37,6,P,to,Backwards,3,1
38,6,P,to,Backwards,3,NaN
39,6,P,to,Backwards,3,1
40,6,P,to,Backwards,3,NaN
41,6,P,to,Backwards,3,0
42,6,P,to,Backwards,3,0
43,6,P,to,Backwards,3,NaN
44,6,P,to,Backwards,3,NaN
45,6,P,to,Backwards,3,0
46,6,P,to,Backwards,3,0.5
47,6,P,to,Backwards,3,NaN
48,6,P,to,Backwards,3,NaN
49,6,P,to,Backwards,3,0
50,6,P,to,Backwards,3,NaN
51,6,P,to,Backwards,3,0.333333333333333
52,6,P,to,Backwards,3,NaN
53,6,P,to,Backwards,3,NaN
54,6,P,to,Backwards,3,NaN
55,6,P,to,Backwards,3,1
56,6,P,to,Backwards,3,NaN
57,6,P,to,Backwards,3,1
58,6,P,to,Backwards,3,1
59,6,P,to,Backwards,3,NaN
60,6,P,to,Backwards,3,NaN
61,6,P,to,Backwards,3,0
62,6,P,to,Backwards,3,NaN
63,6,P,to,Backwards,3,1
64,6,P,to,Backwards,3,0
65,6,P,to,Backwards,3,1
66,6,P,to,Backwards,3,0
67,6,P,to,Backwards,3,NaN
68,6,P,to,Backwards,3,NaN
69,6,P,to,Backwards,3,NaN
70,6,P,to,Backwards,3,1
71,6,P,to,Backwards,3,1
72,6,P,to,Backwards,3,NaN
73,6,P,to,Backwards,3,NaN
74,6,P,to,Backwards,3,NaN
75,6,P,to,Backwards,3,0
4,1,P,to,Backwards,2,1
5,1,P,to,Backwards,2,1
6,1,P,to,Backwards,2,NaN
7,1,P,to,Backwards,2,NaN
9,1,P,to,Backwards,2,NaN
10,1,P,to,Backwards,2,NaN
11,1,P,to,Backwards,2,NaN
12,1,P,to,Backwards,2,0
14,1,P,to,Backwards,2,0
15,1,P,to,Backwards,2,NaN
16,1,P,to,Backwards,2,NaN
17,1,P,to,Backwards,2,0
18,1,P,to,Backwards,2,0
19,1,P,to,Backwards,2,0
20,1,P,to,Backwards,2,NaN
21,1,P,to,Backwards,2,NaN
22,1,P,to,Backwards,2,NaN
23,1,P,to,Backwards,2,NaN
24,1,P,to,Backwards,2,0
25,1,P,to,Backwards,2,1
26,1,P,to,Backwards,2,NaN
27,1,P,to,Backwards,2,0
28,1,P,to,Backwards,2,0
29,1,P,to,Backwards,2,NaN
30,1,P,to,Backwards,2,0
31,1,P,to,Backwards,2,NaN
32,1,P,to,Backwards,2,NaN
33,1,P,to,Backwards,2,NaN
34,1,P,to,Backwards,2,NaN
35,1,P,to,Backwards,2,NaN
36,1,P,to,Backwards,2,0
37,1,P,to,Backwards,2,NaN
38,1,P,to,Backwards,2,0
39,1,P,to,Backwards,2,NaN
40,1,P,to,Backwards,2,NaN
41,1,P,to,Backwards,2,NaN
42,1,P,to,Backwards,2,NaN
43,1,P,to,Backwards,2,NaN
44,1,P,to,Backwards,2,NaN
45,1,P,to,Backwards,2,NaN
46,1,P,to,Backwards,2,NaN
47,1,P,to,Backwards,2,NaN
48,1,P,to,Backwards,2,NaN
49,1,P,to,Backwards,2,NaN
50,1,P,to,Backwards,2,NaN
51,1,P,to,Backwards,2,NaN
52,1,P,to,Backwards,2,NaN
53,1,P,to,Backwards,2,NaN
54,1,P,to,Backwards,2,NaN
55,1,P,to,Backwards,2,NaN
56,1,P,to,Backwards,2,NaN
57,1,P,to,Backwards,2,NaN
58,1,P,to,Backwards,2,NaN
59,1,P,to,Backwards,2,NaN
60,1,P,to,Backwards,2,0
61,1,P,to,Backwards,2,1
62,1,P,to,Backwards,2,NaN
63,1,P,to,Backwards,2,NaN
64,1,P,to,Backwards,2,NaN
65,1,P,to,Backwards,2,NaN
66,1,P,to,Backwards,2,NaN
67,1,P,to,Backwards,2,NaN
68,1,P,to,Backwards,2,NaN
69,1,P,to,Backwards,2,1
70,1,P,to,Backwards,2,NaN
71,1,P,to,Backwards,2,NaN
72,1,P,to,Backwards,2,NaN
73,1,P,to,Backwards,2,0
74,1,P,to,Backwards,2,NaN
75,1,P,to,Backwards,2,NaN
4,2,P,to,Backwards,2,NaN
5,2,P,to,Backwards,2,NaN
6,2,P,to,Backwards,2,NaN
7,2,P,to,Backwards,2,0
9,2,P,to,Backwards,2,NaN
10,2,P,to,Backwards,2,0
11,2,P,to,Backwards,2,1
12,2,P,to,Backwards,2,NaN
14,2,P,to,Backwards,2,0
15,2,P,to,Backwards,2,NaN
16,2,P,to,Backwards,2,NaN
17,2,P,to,Backwards,2,0
18,2,P,to,Backwards,2,0.5
19,2,P,to,Backwards,2,0
20,2,P,to,Backwards,2,1
21,2,P,to,Backwards,2,NaN
22,2,P,to,Backwards,2,0
23,2,P,to,Backwards,2,NaN
24,2,P,to,Backwards,2,NaN
25,2,P,to,Backwards,2,NaN
26,2,P,to,Backwards,2,NaN
27,2,P,to,Backwards,2,NaN
28,2,P,to,Backwards,2,NaN
29,2,P,to,Backwards,2,0
30,2,P,to,Backwards,2,NaN
31,2,P,to,Backwards,2,1
32,2,P,to,Backwards,2,NaN
33,2,P,to,Backwards,2,1
34,2,P,to,Backwards,2,0
35,2,P,to,Backwards,2,NaN
36,2,P,to,Backwards,2,NaN
37,2,P,to,Backwards,2,NaN
38,2,P,to,Backwards,2,0.5
39,2,P,to,Backwards,2,NaN
40,2,P,to,Backwards,2,NaN
41,2,P,to,Backwards,2,NaN
42,2,P,to,Backwards,2,1
43,2,P,to,Backwards,2,0
44,2,P,to,Backwards,2,NaN
45,2,P,to,Backwards,2,NaN
46,2,P,to,Backwards,2,0
47,2,P,to,Backwards,2,NaN
48,2,P,to,Backwards,2,NaN
49,2,P,to,Backwards,2,NaN
50,2,P,to,Backwards,2,NaN
51,2,P,to,Backwards,2,NaN
52,2,P,to,Backwards,2,0
53,2,P,to,Backwards,2,0
54,2,P,to,Backwards,2,NaN
55,2,P,to,Backwards,2,0
56,2,P,to,Backwards,2,0
57,2,P,to,Backwards,2,0
58,2,P,to,Backwards,2,0
59,2,P,to,Backwards,2,1
60,2,P,to,Backwards,2,0
61,2,P,to,Backwards,2,0
62,2,P,to,Backwards,2,NaN
63,2,P,to,Backwards,2,0.5
64,2,P,to,Backwards,2,0.333333333333333
65,2,P,to,Backwards,2,1
66,2,P,to,Backwards,2,0
67,2,P,to,Backwards,2,NaN
68,2,P,to,Backwards,2,NaN
69,2,P,to,Backwards,2,NaN
70,2,P,to,Backwards,2,0
71,2,P,to,Backwards,2,NaN
72,2,P,to,Backwards,2,NaN
73,2,P,to,Backwards,2,0
74,2,P,to,Backwards,2,NaN
75,2,P,to,Backwards,2,NaN
4,3,P,to,Backwards,2,NaN
5,3,P,to,Backwards,2,1
6,3,P,to,Backwards,2,0
7,3,P,to,Backwards,2,NaN
9,3,P,to,Backwards,2,0
10,3,P,to,Backwards,2,0
11,3,P,to,Backwards,2,0
12,3,P,to,Backwards,2,NaN
14,3,P,to,Backwards,2,NaN
15,3,P,to,Backwards,2,0
16,3,P,to,Backwards,2,NaN
17,3,P,to,Backwards,2,1
18,3,P,to,Backwards,2,NaN
19,3,P,to,Backwards,2,0
20,3,P,to,Backwards,2,1
21,3,P,to,Backwards,2,0
22,3,P,to,Backwards,2,1
23,3,P,to,Backwards,2,NaN
24,3,P,to,Backwards,2,0
25,3,P,to,Backwards,2,NaN
26,3,P,to,Backwards,2,NaN
27,3,P,to,Backwards,2,NaN
28,3,P,to,Backwards,2,0
29,3,P,to,Backwards,2,1
30,3,P,to,Backwards,2,NaN
31,3,P,to,Backwards,2,0
32,3,P,to,Backwards,2,0
33,3,P,to,Backwards,2,0
34,3,P,to,Backwards,2,0
35,3,P,to,Backwards,2,0.333333333333333
36,3,P,to,Backwards,2,NaN
37,3,P,to,Backwards,2,NaN
38,3,P,to,Backwards,2,NaN
39,3,P,to,Backwards,2,NaN
40,3,P,to,Backwards,2,NaN
41,3,P,to,Backwards,2,NaN
42,3,P,to,Backwards,2,NaN
43,3,P,to,Backwards,2,NaN
44,3,P,to,Backwards,2,NaN
45,3,P,to,Backwards,2,1
46,3,P,to,Backwards,2,0
47,3,P,to,Backwards,2,0
48,3,P,to,Backwards,2,0
49,3,P,to,Backwards,2,0
50,3,P,to,Backwards,2,NaN
51,3,P,to,Backwards,2,NaN
52,3,P,to,Backwards,2,1
53,3,P,to,Backwards,2,0
54,3,P,to,Backwards,2,1
55,3,P,to,Backwards,2,1
56,3,P,to,Backwards,2,0
57,3,P,to,Backwards,2,NaN
58,3,P,to,Backwards,2,1
59,3,P,to,Backwards,2,NaN
60,3,P,to,Backwards,2,NaN
61,3,P,to,Backwards,2,0
62,3,P,to,Backwards,2,1
63,3,P,to,Backwards,2,NaN
64,3,P,to,Backwards,2,NaN
65,3,P,to,Backwards,2,0
66,3,P,to,Backwards,2,0.333333333333333
67,3,P,to,Backwards,2,NaN
68,3,P,to,Backwards,2,0.5
69,3,P,to,Backwards,2,NaN
70,3,P,to,Backwards,2,0
71,3,P,to,Backwards,2,NaN
72,3,P,to,Backwards,2,0
73,3,P,to,Backwards,2,0
74,3,P,to,Backwards,2,NaN
75,3,P,to,Backwards,2,1
4,4,P,to,Backwards,2,NaN
5,4,P,to,Backwards,2,0.5
6,4,P,to,Backwards,2,NaN
7,4,P,to,Backwards,2,0.333333333333333
9,4,P,to,Backwards,2,NaN
10,4,P,to,Backwards,2,NaN
11,4,P,to,Backwards,2,0
12,4,P,to,Backwards,2,NaN
14,4,P,to,Backwards,2,1
15,4,P,to,Backwards,2,0
16,4,P,to,Backwards,2,0
17,4,P,to,Backwards,2,0
18,4,P,to,Backwards,2,1
19,4,P,to,Backwards,2,0
20,4,P,to,Backwards,2,NaN
21,4,P,to,Backwards,2,NaN
22,4,P,to,Backwards,2,0
23,4,P,to,Backwards,2,0
24,4,P,to,Backwards,2,NaN
25,4,P,to,Backwards,2,0
26,4,P,to,Backwards,2,0.5
27,4,P,to,Backwards,2,0
28,4,P,to,Backwards,2,NaN
29,4,P,to,Backwards,2,0
30,4,P,to,Backwards,2,0
31,4,P,to,Backwards,2,NaN
32,4,P,to,Backwards,2,NaN
33,4,P,to,Backwards,2,1
34,4,P,to,Backwards,2,1
35,4,P,to,Backwards,2,0
36,4,P,to,Backwards,2,NaN
37,4,P,to,Backwards,2,NaN
38,4,P,to,Backwards,2,NaN
39,4,P,to,Backwards,2,1
40,4,P,to,Backwards,2,1
41,4,P,to,Backwards,2,0
42,4,P,to,Backwards,2,0
43,4,P,to,Backwards,2,NaN
44,4,P,to,Backwards,2,NaN
45,4,P,to,Backwards,2,0
46,4,P,to,Backwards,2,NaN
47,4,P,to,Backwards,2,NaN
48,4,P,to,Backwards,2,0
49,4,P,to,Backwards,2,0
50,4,P,to,Backwards,2,0
51,4,P,to,Backwards,2,1
52,4,P,to,Backwards,2,0
53,4,P,to,Backwards,2,1
54,4,P,to,Backwards,2,1
55,4,P,to,Backwards,2,0
56,4,P,to,Backwards,2,0
57,4,P,to,Backwards,2,NaN
58,4,P,to,Backwards,2,NaN
59,4,P,to,Backwards,2,NaN
60,4,P,to,Backwards,2,NaN
61,4,P,to,Backwards,2,0
62,4,P,to,Backwards,2,NaN
63,4,P,to,Backwards,2,0
64,4,P,to,Backwards,2,0
65,4,P,to,Backwards,2,NaN
66,4,P,to,Backwards,2,1
67,4,P,to,Backwards,2,NaN
68,4,P,to,Backwards,2,0
69,4,P,to,Backwards,2,NaN
70,4,P,to,Backwards,2,0
71,4,P,to,Backwards,2,0
72,4,P,to,Backwards,2,0
73,4,P,to,Backwards,2,NaN
74,4,P,to,Backwards,2,NaN
75,4,P,to,Backwards,2,0
4,6,P,to,Backwards,2,NaN
5,6,P,to,Backwards,2,0
6,6,P,to,Backwards,2,NaN
7,6,P,to,Backwards,2,0
9,6,P,to,Backwards,2,NaN
10,6,P,to,Backwards,2,0
11,6,P,to,Backwards,2,0
12,6,P,to,Backwards,2,NaN
14,6,P,to,Backwards,2,NaN
15,6,P,to,Backwards,2,0
16,6,P,to,Backwards,2,0
17,6,P,to,Backwards,2,0
18,6,P,to,Backwards,2,0
19,6,P,to,Backwards,2,NaN
20,6,P,to,Backwards,2,0
21,6,P,to,Backwards,2,NaN
22,6,P,to,Backwards,2,0
23,6,P,to,Backwards,2,NaN
24,6,P,to,Backwards,2,NaN
25,6,P,to,Backwards,2,0
26,6,P,to,Backwards,2,NaN
27,6,P,to,Backwards,2,0
28,6,P,to,Backwards,2,0
29,6,P,to,Backwards,2,NaN
30,6,P,to,Backwards,2,0.5
31,6,P,to,Backwards,2,NaN
32,6,P,to,Backwards,2,NaN
33,6,P,to,Backwards,2,NaN
34,6,P,to,Backwards,2,0.5
35,6,P,to,Backwards,2,0
36,6,P,to,Backwards,2,0
37,6,P,to,Backwards,2,0.5
38,6,P,to,Backwards,2,NaN
39,6,P,to,Backwards,2,NaN
40,6,P,to,Backwards,2,NaN
41,6,P,to,Backwards,2,NaN
42,6,P,to,Backwards,2,0
43,6,P,to,Backwards,2,0
44,6,P,to,Backwards,2,NaN
45,6,P,to,Backwards,2,0
46,6,P,to,Backwards,2,0
47,6,P,to,Backwards,2,NaN
48,6,P,to,Backwards,2,0
49,6,P,to,Backwards,2,0
50,6,P,to,Backwards,2,NaN
51,6,P,to,Backwards,2,0
52,6,P,to,Backwards,2,0
53,6,P,to,Backwards,2,0
54,6,P,to,Backwards,2,NaN
55,6,P,to,Backwards,2,1
56,6,P,to,Backwards,2,NaN
57,6,P,to,Backwards,2,NaN
58,6,P,to,Backwards,2,1
59,6,P,to,Backwards,2,NaN
60,6,P,to,Backwards,2,NaN
61,6,P,to,Backwards,2,0
62,6,P,to,Backwards,2,NaN
63,6,P,to,Backwards,2,0.5
64,6,P,to,Backwards,2,NaN
65,6,P,to,Backwards,2,0
66,6,P,to,Backwards,2,NaN
67,6,P,to,Backwards,2,1
68,6,P,to,Backwards,2,NaN
69,6,P,to,Backwards,2,0
70,6,P,to,Backwards,2,NaN
71,6,P,to,Backwards,2,NaN
72,6,P,to,Backwards,2,0
73,6,P,to,Backwards,2,NaN
74,6,P,to,Backwards,2,NaN
75,6,P,to,Backwards,2,0.5
4,1,P,to,Backwards,1,NaN
5,1,P,to,Backwards,1,NaN
6,1,P,to,Backwards,1,NaN
7,1,P,to,Backwards,1,1
9,1,P,to,Backwards,1,NaN
10,1,P,to,Backwards,1,NaN
11,1,P,to,Backwards,1,1
12,1,P,to,Backwards,1,0
14,1,P,to,Backwards,1,NaN
15,1,P,to,Backwards,1,NaN
16,1,P,to,Backwards,1,NaN
17,1,P,to,Backwards,1,NaN
18,1,P,to,Backwards,1,NaN
19,1,P,to,Backwards,1,NaN
20,1,P,to,Backwards,1,NaN
21,1,P,to,Backwards,1,NaN
22,1,P,to,Backwards,1,NaN
23,1,P,to,Backwards,1,NaN
24,1,P,to,Backwards,1,NaN
25,1,P,to,Backwards,1,NaN
26,1,P,to,Backwards,1,NaN
27,1,P,to,Backwards,1,NaN
28,1,P,to,Backwards,1,NaN
29,1,P,to,Backwards,1,NaN
30,1,P,to,Backwards,1,0.5
31,1,P,to,Backwards,1,0
32,1,P,to,Backwards,1,NaN
33,1,P,to,Backwards,1,NaN
34,1,P,to,Backwards,1,NaN
35,1,P,to,Backwards,1,NaN
36,1,P,to,Backwards,1,NaN
37,1,P,to,Backwards,1,NaN
38,1,P,to,Backwards,1,NaN
39,1,P,to,Backwards,1,NaN
40,1,P,to,Backwards,1,NaN
41,1,P,to,Backwards,1,NaN
42,1,P,to,Backwards,1,NaN
43,1,P,to,Backwards,1,1
44,1,P,to,Backwards,1,NaN
45,1,P,to,Backwards,1,1
46,1,P,to,Backwards,1,NaN
47,1,P,to,Backwards,1,0
48,1,P,to,Backwards,1,NaN
49,1,P,to,Backwards,1,NaN
50,1,P,to,Backwards,1,NaN
51,1,P,to,Backwards,1,NaN
52,1,P,to,Backwards,1,1
53,1,P,to,Backwards,1,NaN
54,1,P,to,Backwards,1,NaN
55,1,P,to,Backwards,1,NaN
56,1,P,to,Backwards,1,NaN
57,1,P,to,Backwards,1,NaN
58,1,P,to,Backwards,1,NaN
59,1,P,to,Backwards,1,NaN
60,1,P,to,Backwards,1,NaN
61,1,P,to,Backwards,1,0
62,1,P,to,Backwards,1,NaN
63,1,P,to,Backwards,1,1
64,1,P,to,Backwards,1,NaN
65,1,P,to,Backwards,1,NaN
66,1,P,to,Backwards,1,NaN
67,1,P,to,Backwards,1,NaN
68,1,P,to,Backwards,1,NaN
69,1,P,to,Backwards,1,0
70,1,P,to,Backwards,1,NaN
71,1,P,to,Backwards,1,NaN
72,1,P,to,Backwards,1,NaN
73,1,P,to,Backwards,1,1
74,1,P,to,Backwards,1,NaN
75,1,P,to,Backwards,1,0
4,2,P,to,Backwards,1,1
5,2,P,to,Backwards,1,0
6,2,P,to,Backwards,1,NaN
7,2,P,to,Backwards,1,0.5
9,2,P,to,Backwards,1,NaN
10,2,P,to,Backwards,1,0
11,2,P,to,Backwards,1,0
12,2,P,to,Backwards,1,NaN
14,2,P,to,Backwards,1,0
15,2,P,to,Backwards,1,1
16,2,P,to,Backwards,1,NaN
17,2,P,to,Backwards,1,1
18,2,P,to,Backwards,1,NaN
19,2,P,to,Backwards,1,0
20,2,P,to,Backwards,1,NaN
21,2,P,to,Backwards,1,NaN
22,2,P,to,Backwards,1,0.333333333333333
23,2,P,to,Backwards,1,NaN
24,2,P,to,Backwards,1,1
25,2,P,to,Backwards,1,NaN
26,2,P,to,Backwards,1,1
27,2,P,to,Backwards,1,NaN
28,2,P,to,Backwards,1,1
29,2,P,to,Backwards,1,0
30,2,P,to,Backwards,1,0
31,2,P,to,Backwards,1,0
32,2,P,to,Backwards,1,NaN
33,2,P,to,Backwards,1,NaN
34,2,P,to,Backwards,1,0
35,2,P,to,Backwards,1,0
36,2,P,to,Backwards,1,0
37,2,P,to,Backwards,1,NaN
38,2,P,to,Backwards,1,0
39,2,P,to,Backwards,1,NaN
40,2,P,to,Backwards,1,0
41,2,P,to,Backwards,1,0
42,2,P,to,Backwards,1,NaN
43,2,P,to,Backwards,1,0
44,2,P,to,Backwards,1,NaN
45,2,P,to,Backwards,1,NaN
46,2,P,to,Backwards,1,0
47,2,P,to,Backwards,1,1
48,2,P,to,Backwards,1,1
49,2,P,to,Backwards,1,NaN
50,2,P,to,Backwards,1,NaN
51,2,P,to,Backwards,1,NaN
52,2,P,to,Backwards,1,1
53,2,P,to,Backwards,1,0.5
54,2,P,to,Backwards,1,NaN
55,2,P,to,Backwards,1,1
56,2,P,to,Backwards,1,0
57,2,P,to,Backwards,1,NaN
58,2,P,to,Backwards,1,0
59,2,P,to,Backwards,1,0
60,2,P,to,Backwards,1,0
61,2,P,to,Backwards,1,NaN
62,2,P,to,Backwards,1,NaN
63,2,P,to,Backwards,1,0
64,2,P,to,Backwards,1,1
65,2,P,to,Backwards,1,1
66,2,P,to,Backwards,1,0
67,2,P,to,Backwards,1,NaN
68,2,P,to,Backwards,1,0
69,2,P,to,Backwards,1,NaN
70,2,P,to,Backwards,1,NaN
71,2,P,to,Backwards,1,NaN
72,2,P,to,Backwards,1,1
73,2,P,to,Backwards,1,1
